	437	284	-70.750000	19.000000	1.024649e+05
	355	298	-91.250000	15.500000	1.018384e+05
	1043	332	80.750000	7.000000	1.015787e+05
	431	334	-72.250000	6.500000	1.023079e+05
	1109	345	97.250000	3.750000	1.016774e+05
	1183	346	115.750000	3.500000	1.014614e+05
2015	1	3	19	3
	0	32	-180.000000	82.000000	1.024722e+05
	583	56	-34.250000	76.000000	1.019598e+05
	171	92	-137.250000	67.000000	1.048115e+05
	1251	107	132.750000	63.250000	1.016732e+05
	414	174	-76.500000	46.500000	1.032625e+05
	251	182	-117.250000	44.500000	1.030978e+05
	698	191	-5.500000	42.250000	1.040440e+05
	1017	208	74.250000	38.000000	1.035995e+05
	715	226	-1.250000	33.500000	1.040370e+05
	1105	230	96.250000	32.500000	1.048390e+05
	98	282	-155.500000	19.500000	1.009240e+05
	321	283	-99.750000	19.250000	1.019500e+05
	437	284	-70.750000	19.000000	1.024892e+05
	354	298	-91.500000	15.500000	1.020075e+05
	1029	319	77.250000	10.250000	1.017932e+05
	879	332	39.750000	7.000000	1.020590e+05
	431	334	-72.250000	6.500000	1.024822e+05
	1183	343	115.750000	4.250000	1.014400e+05
	1109	345	97.250000	3.750000	1.017840e+05
2015	1	3	22	6
	0	30	-180.000000	82.500000	1.024289e+05
	582	56	-34.500000	76.000000	1.019839e+05
	185	105	-133.750000	63.750000	1.049139e+05
	1260	108	135.000000	63.000000	1.016789e+05
	1187	140	116.750000	55.000000	1.015354e+05
	1242	148	130.500000	53.000000	1.015872e+05
	422	170	-74.500000	47.500000	1.035099e+05
	1039	170	79.750000	47.500000	1.030894e+05
	250	182	-117.500000	44.500000	1.030284e+05
	698	193	-5.500000	41.750000	1.040257e+05
	893	197	43.250000	40.750000	1.024699e+05
	1017	208	74.250000	38.000000	1.036332e+05
	724	223	1.000000	34.250000	1.041097e+05
	1099	234	94.750000	31.500000	1.038344e+05
	98	282	-155.500000	19.500000	1.010184e+05
	321	283	-99.750000	19.250000	1.019944e+05
	437	284	-70.750000	19.000000	1.023892e+05
	354	298	-91.500000	15.500000	1.019472e+05
	1029	319	77.250000	10.250000	1.016794e+05
	431	334	-72.250000	6.500000	1.023322e+05
	1183	344	115.750000	4.000000	1.012094e+05
	1109	345	97.250000	3.750000	1.015257e+05
2015	1	3	23	9
	0	26	-180.000000	83.500000	1.023919e+05
	0	27	-180.000000	83.250000	1.023919e+05
	587	56	-33.250000	76.000000	1.021332e+05
	1252	107	133.000000	63.250000	1.016487e+05
	194	112	-131.500000	62.000000	1.050289e+05
	1187	140	116.750000	55.000000	1.016599e+05
	1040	170	80.000000	47.500000	1.030967e+05
	427	173	-73.250000	46.750000	1.037377e+05
	691	195	-7.250000	41.250000	1.041272e+05
	1169	197	112.250000	40.750000	1.019332e+05
	1006	207	71.500000	38.250000	1.030772e+05
	732	218	3.000000	35.500000	1.042842e+05
	1103	235	95.750000	31.250000	1.027824e+05
	98	282	-155.500000	19.500000	1.008132e+05
	321	283	-99.750000	19.250000	1.019684e+05
	437	284	-70.750000	19.000000	1.023199e+05
	354	298	-91.500000	15.500000	1.018529e+05
	879	319	39.750000	10.250000	1.019269e+05
	1029	319	77.250000	10.250000	1.013199e+05
	431	334	-72.250000	6.500000	1.021919e+05
	474	337	-61.500000	5.750000	1.016392e+05
	1183	343	115.750000	4.250000	1.011977e+05
	1109	345	97.250000	3.750000	1.013857e+05
2015	1	3	19	12
	572	59	-37.000000	75.250000	1.023889e+05
	1252	107	133.000000	63.250000	1.016277e+05
	194	112	-131.500000	62.000000	1.054002e+05
	1189	140	117.250000	55.000000	1.018557e+05
	1056	174	84.000000	46.500000	1.033354e+05
	435	183	-71.250000	44.250000	1.039589e+05
	0	190	-180.000000	42.500000	1.017924e+05
	0	191	-180.000000	42.250000	1.017924e+05
	691	195	-7.250000	41.250000	1.041069e+05
	1169	197	112.250000	40.750000	1.020112e+05
